Price,Close,High,Low,Open,Volume
Ticker,PNBN.JK,PNBN.JK,PNBN.JK,PNBN.JK,PNBN.JK
Date,,,,,
2022-01-03,737.9800415039062,747.5023646200857,723.6965568296371,737.9800415039062,3532600
2022-01-04,733.2189331054688,747.5024188153155,728.4577712021864,742.7412569120332,2186700
2022-01-05,723.6965942382812,737.9800796508789,718.935432434082,733.2189178466797,4189200
2022-01-06,723.6965942382812,723.6965942382812,714.1742706298828,723.6965942382812,2958200
2022-01-07,718.9354248046875,728.4577483120344,718.9354248046875,718.9354248046875,4441800
2022-01-10,718.9354248046875,723.696586558361,714.1742630510141,723.696586558361,5287200
2022-01-11,718.9354248046875,723.696586558361,704.6519395436673,714.1742630510141,10364000
2022-01-12,718.9354248046875,723.696586558361,709.4131012973406,718.9354248046875,8370400
2022-01-13,718.9354248046875,723.696586558361,718.9354248046875,718.9354248046875,2250500
2022-01-14,723.6965942382812,728.4577560424805,718.935432434082,723.6965942382812,3093700
2022-01-17,718.9354248046875,728.4577483120344,718.9354248046875,723.696586558361,3512800
2022-01-18,718.9354248046875,728.4577483120344,709.4131012973406,718.9354248046875,5168500
2022-01-19,714.1742553710938,723.6965787760416,709.4130936686198,718.9354170735677,5292500
2022-01-20,714.1742553710938,723.6965787760416,714.1742553710938,714.1742553710938,1516000
2022-01-21,718.9354248046875,723.696586558361,709.4131012973406,714.1742630510141,1299000
2022-01-24,718.9354248046875,723.696586558361,709.4131012973406,718.9354248046875,4805000
2022-01-25,714.1742553710938,723.6965787760416,709.4130936686198,714.1742553710938,5117500
2022-01-26,709.4130859375,718.9354092386745,709.4130859375,714.1742475880873,1932600
2022-01-27,709.4130859375,718.9354092386745,704.6519242869127,709.4130859375,3071800
2022-01-28,709.4130859375,714.1742475880873,709.4130859375,714.1742475880873,1178800
2022-01-31,709.4130859375,714.1742475880873,704.6519242869127,714.1742475880873,644800
2022-02-02,714.1742553710938,718.9354170735677,704.6519319661459,709.4130936686198,2097500
2022-02-03,718.9354248046875,723.696586558361,714.1742630510141,718.9354248046875,2083000
2022-02-04,718.9354248046875,723.696586558361,714.1742630510141,714.1742630510141,1761900
2022-02-07,714.1742553710938,723.6965787760416,709.4130936686198,718.9354170735677,4899200
2022-02-08,785.5916748046875,785.5916748046875,714.1742498224432,714.1742498224432,33968000
2022-02-09,761.785888671875,795.1140213012695,752.2635650634766,785.5916976928711,31735700
2022-02-10,761.785888671875,780.8305358886719,747.5024032592773,771.3082122802734,13227600
2022-02-11,757.0247192382812,771.3082045069281,742.7412339696344,761.7858809944969,4061000
2022-02-14,752.2635498046875,757.0247115123121,733.2189029741891,757.0247115123121,5439800
2022-02-15,747.50244140625,757.0247655005971,733.2189552647293,752.2636034534236,5300500
2022-02-16,766.5470581054688,771.3082199570556,747.5024106991217,747.5024106991217,8334300
2022-02-17,757.0247192382812,771.3082045069281,757.0247192382812,766.5470427507125,4210700
2022-02-18,761.785888671875,766.5470504760742,757.0247268676758,757.0247268676758,7428400
2022-02-21,761.785888671875,771.3082122802734,752.2635650634766,752.2635650634766,5585200
2022-02-22,776.0693969726562,780.8305589172737,757.0247491941861,761.7859111388037,7952000
2022-02-23,785.5916748046875,785.5916748046875,766.5470281427557,776.0693514737217,14539500
2022-02-24,757.0247192382812,790.3528515317905,757.0247192382812,785.5916897755749,13854700
2022-02-25,761.785888671875,771.3082122802734,752.2635650634766,761.785888671875,10672700
2022-03-01,766.5470581054688,766.5470581054688,757.0247344022953,757.0247344022953,2137400
2022-03-02,766.5470581054688,771.3082199570556,752.2635725507085,766.5470581054688,5472600
2022-03-04,757.0247192382812,766.5470427507125,742.7412339696344,766.5470427507125,8713200
2022-03-07,752.2635498046875,757.0247115123121,737.9800646818137,757.0247115123121,7696300
2022-03-08,747.50244140625,752.2636034534236,737.9801173119029,752.2636034534236,2611600
2022-03-09,752.2635498046875,752.2635498046875,742.7412263894382,747.5023880970629,1850800
2022-03-10,752.2635498046875,757.0247115123121,747.5023880970629,752.2635498046875,1765800
2022-03-11,752.2635498046875,757.0247115123121,737.9800646818137,752.2635498046875,2640900
2022-03-14,761.785888671875,766.5470504760742,747.5024032592773,752.2635650634766,4158700
2022-03-15,761.785888671875,766.5470504760742,757.0247268676758,761.785888671875,4038900
2022-03-16,757.0247192382812,771.3082045069281,757.0247192382812,761.7858809944969,5043700
2022-03-17,761.785888671875,771.3082122802734,757.0247268676758,757.0247268676758,2601100
2022-03-18,761.785888671875,771.3082122802734,757.0247268676758,766.5470504760742,1281100
2022-03-21,771.3081665039062,771.3081665039062,761.7858434606482,761.7858434606482,4268200
2022-03-22,771.3081665039062,776.0693280255354,761.7858434606482,771.3081665039062,3413800
2022-03-23,780.8305053710938,780.8305053710938,766.5470205167444,771.3081821348609,5960700
2022-03-24,785.5916748046875,799.8751598011364,771.3081898082387,780.8305131392045,8279400
2022-03-25,785.5916748046875,790.3528364701705,771.3081898082387,785.5916748046875,7756200
2022-03-28,766.5470581054688,780.8305436602291,761.785896253882,780.8305436602291,7271300
2022-03-29,728.4577026367188,766.5469942778544,714.174218271293,761.7858328227125,43772100
2022-03-30,733.2189331054688,742.7412569120332,723.6966092989041,723.6966092989041,9081600
2022-03-31,723.6965942382812,737.9800796508789,714.1742706298828,733.2189178466797,7443700
2022-04-01,714.1742553710938,728.4577404785156,714.1742553710938,723.6965787760416,9335300
2022-04-04,718.9354248046875,718.9354248046875,695.1296160363204,714.1742630510141,13124400
2022-04-05,704.6519775390625,723.6966255806587,704.6519775390625,718.9354635702597,17045000
2022-04-06,723.6965942382812,728.4577560424805,704.6519470214844,714.1742706298828,16503400
2022-04-07,723.6965942382812,728.4577560424805,718.935432434082,723.6965942382812,2247000
2022-04-08,733.2189331054688,742.7412569120332,718.935447395622,723.6966092989041,4697500
2022-04-11,733.2189331054688,742.7412569120332,723.6966092989041,737.9800950087509,10251600
2022-04-12,728.4577026367188,742.7411870021447,723.6965411815769,733.2188640918607,5671200
2022-04-13,728.4577026367188,766.5469942778544,728.4577026367188,728.4577026367188,15558700
2022-04-14,723.6965942382812,747.5024032592773,718.935432434082,733.2189178466797,3449000
2022-04-18,823.6809692382812,823.6809692382812,723.6965741284321,728.4577358003297,53400700
2022-04-19,818.9198608398438,866.5314806561137,804.6363748949627,823.6810228214707,23827700
2022-04-20,961.7546997070312,980.7993472259824,818.9198433148979,818.9198433148979,92033500
2022-04-21,928.4265747070312,971.277032001202,918.9042508638822,971.277032001202,23632200
2022-04-22,904.6207275390625,961.75466822574,895.0984040912829,933.1876978824013,22360100
2022-04-25,890.3372802734375,928.426575686205,890.3372802734375,904.6207660532253,11626900
2022-04-26,890.3372802734375,904.6207660532253,871.2926325670538,890.3372802734375,8748400
2022-04-27,880.8148803710938,899.8595264331715,876.0537188555744,895.098364917652,4328900
2022-04-28,961.7546997070312,966.515861586769,880.8149477514891,880.8149477514891,21771300
2022-05-09,956.9935302734375,961.7546921155939,914.1430736940299,942.7100447469683,12665000
2022-05-10,899.859619140625,942.7100771949405,890.3372951285548,942.7100771949405,12043400
2022-05-11,885.5761108398438,918.9042440434938,885.5761108398438,904.6207583847867,5044000
2022-05-12,904.6207275390625,918.9042127107318,876.0537571957236,885.5760806435032,16513300
2022-05-13,904.6207275390625,923.6653744346216,885.5760806435032,909.3818892629523,33041400
2022-05-17,937.9488525390625,966.5158226671557,885.5760739708915,904.6207207229536,14547000
2022-05-18,966.5158081054688,999.8439394194504,933.1876767914871,942.7100000240532,16835400
2022-05-19,999.843994140625,999.843994140625,933.1877278645833,966.5158610026041,30784100
2022-05-20,961.7546997070312,1033.172127903098,961.7546997070312,1014.1274803841468,10989200
