Price,Close,High,Low,Open,Volume
Ticker,ICBP.JK,ICBP.JK,ICBP.JK,ICBP.JK,ICBP.JK
Date,,,,,
2022-01-03,7927.6259765625,8019.540480638587,7904.647350543478,7973.583228600543,2449700
2022-01-04,8065.49755859375,8134.433435162928,7927.6258054553955,7950.604430978455,4450000
2022-01-05,8111.45458984375,8111.45458984375,7973.582840441307,8042.518715142528,3133400
2022-01-06,8134.43359375,8134.43359375,8019.540463894774,8111.454967778955,1984800
2022-01-07,8157.4130859375,8226.348971170775,8065.498572293134,8088.477200704226,6266500
2022-01-10,8134.43359375,8249.326723605225,8111.454967778955,8180.39084569209,3461300
2022-01-11,7996.5625,8134.434267241379,7950.6052442528735,8134.434267241379,3692600
2022-01-12,8042.51904296875,8111.4549204799105,7996.561791294643,8019.540417131696,2584900
2022-01-13,8065.49755859375,8111.4548096398685,7996.561682024573,8019.540307547632,2367700
2022-01-14,8042.51904296875,8111.4549204799105,8019.540417131696,8065.497668805803,1865900
2022-01-17,8065.49755859375,8088.476184116809,8019.540307547632,8042.518933070692,3363800
2022-01-18,8065.49755859375,8065.49755859375,7996.561682024573,8065.49755859375,3038300
2022-01-19,8042.51904296875,8065.497668805803,7950.604539620535,8065.497668805803,2877200
2022-01-20,7835.7119140625,8042.519559888196,7835.7119140625,8019.54093257423,9525700
2022-01-21,7973.58349609375,8019.5407496735415,7858.6903621442725,7858.6903621442725,8287900
2022-01-24,7904.6474609375,8019.540592637173,7881.668834597565,7973.583339957304,2233500
2022-01-25,8042.51904296875,8065.497668805803,7904.647287946428,7904.647287946428,5194200
2022-01-26,8042.51904296875,8111.4549204799105,8019.540417131696,8065.497668805803,3207700
2022-01-27,7996.5625,8088.477011494253,7950.6052442528735,8042.5197557471265,1600000
2022-01-28,7973.58349609375,8088.476630043228,7881.668988934168,7996.562122883646,3084800
2022-01-31,8019.54052734375,8042.519153496597,7881.668770426665,7973.583275038055,11996000
2022-02-02,7973.58349609375,8019.5407496735415,7904.647615724064,8019.5407496735415,2102100
2022-02-03,7812.73291015625,7904.647414981618,7812.73291015625,7904.647414981618,4600200
2022-02-04,7927.6259765625,7996.561854619566,7789.75422044837,7835.711472486413,4939500
2022-02-07,7950.60400390625,8042.518501061236,7904.6467553287575,7927.625379617504,5159100
2022-02-08,7927.6259765625,8042.519106657609,7904.647350543478,7950.604602581521,4900000
2022-02-09,7973.58349609375,8019.5407496735415,7927.626242513959,7927.626242513959,6006500
2022-02-10,7927.6259765625,8019.540480638587,7927.6259765625,7973.583228600543,5007100
2022-02-11,7950.60400390625,7973.582628194997,7858.689506751265,7927.625379617504,6545700
2022-02-14,7858.68994140625,7950.60444364492,7835.711315846583,7881.668566965917,3905100
2022-02-15,7858.68994140625,7927.625818085253,7674.860936928911,7858.68994140625,11049400
2022-02-16,7812.73291015625,7904.647414981618,7789.754283949908,7858.690162568934,7178700
2022-02-17,7835.7119140625,7881.669168690433,7812.733286748534,7835.7119140625,5767000
2022-02-18,7835.7119140625,7950.605050632332,7835.7119140625,7835.7119140625,9210400
2022-02-21,7812.73291015625,7881.668788775276,7812.73291015625,7835.711536362592,7714500
2022-02-22,7835.7119140625,7835.7119140625,7720.818777492669,7835.7119140625,7311200
2022-02-23,7996.5625,8019.541127873563,7789.754849137931,7835.712104885058,7812000
2022-02-24,7835.7119140625,7996.562305260264,7766.7760321206015,7973.583677946298,10974000
2022-02-25,7812.73291015625,7950.604667394302,7789.754283949908,7835.711536362592,10382300
2022-03-01,7582.94677734375,7835.711669921875,7491.032270951705,7812.733043323864,21470900
2022-03-02,7284.224609375,7559.968127710962,7261.245982847003,7445.074995070978,28428600
2022-03-04,7192.3095703125,7307.202694438898,7123.373695836662,7261.245444788339,24282500
2022-03-07,6801.673828125,7169.331872888513,6778.69520032728,7169.331872888513,25237400
2022-03-08,6985.50244140625,6985.50244140625,6801.673429790296,6801.673429790296,21825800
2022-03-09,7008.48095703125,7123.374087474385,6939.545078765369,7031.459583119877,11438800
2022-03-10,7123.3740234375,7169.331275201614,7031.459519909275,7146.352649319557,8712200
2022-03-11,6939.544921875,7146.352551997103,6939.544921875,7123.37392642798,8055000
2022-03-14,6916.56640625,6985.5022840531565,6893.5877803156145,6962.523658118771,6353200
2022-03-15,6824.65234375,6985.502735690236,6778.695088909933,6916.566853430135,15064300
2022-03-16,7008.48095703125,7031.459583119877,6824.651948322234,6824.651948322234,7742600
2022-03-17,6962.52392578125,7077.417059870049,6870.60941851021,7031.459806234529,6832200
2022-03-18,6962.52392578125,6985.5025525990095,6847.630791692451,6985.5025525990095,8157900
2022-03-21,6847.630859375,6985.502621644295,6847.630859375,6985.502621644295,4030800
2022-03-22,6870.609375,6985.5025083612045,6870.609375,6870.609375,4588300
2022-03-23,6893.587890625,6939.545143229167,6870.609264322917,6870.609264322917,3310700
2022-03-24,6939.544921875,6939.544921875,6893.587670736754,6916.566296305878,3315100
2022-03-25,6663.80126953125,6939.544770339439,6617.844019396552,6939.544770339439,28613700
2022-03-28,6686.7802734375,6801.6734052835045,6617.844394329897,6663.801647068299,13828500
2022-03-29,6709.7587890625,6801.673293022261,6663.80153708262,6709.7587890625,9243600
2022-03-30,6778.69482421875,6870.609330309852,6732.737571173199,6755.716197695975,9768800
2022-03-31,6755.7158203125,6847.630321269133,6709.758569834184,6801.673070790816,6875300
2022-04-01,6916.56640625,6939.5450321843855,6755.7160247093025,6755.7160247093025,14229300
2022-04-04,6939.544921875,7031.45942415149,6939.544921875,6939.544921875,9542200
2022-04-05,6962.52392578125,6985.5025525990095,6893.588045327971,6939.54529896349,6290300
