Price,Close,High,Low,Open,Volume
Ticker,ADRO.JK,ADRO.JK,ADRO.JK,ADRO.JK,ADRO.JK
Date,,,,,
2022-01-03,908.5217895507812,912.3552148231474,831.8532841034579,831.8532841034579,175091000
2022-01-04,881.6878051757812,912.3552070949388,858.687253736413,908.5217818550442,241943400
2022-01-05,858.6871948242188,900.8548695700509,854.853769847325,893.1880196162633,125371600
2022-01-06,881.6878051757812,885.521230415676,847.186978016729,854.8538284965183,245581000
2022-01-07,931.522216796875,939.1890663178368,877.8542701501414,889.3545444315843,272389200
2022-01-10,920.02197265625,931.5222473144531,900.8548482259115,931.5222473144531,123417100
2022-01-11,897.0215454101562,946.8560757107205,893.1881200024205,935.3557994875133,124218800
2022-01-12,885.5210571289062,908.5216040673193,881.6876326391707,897.0213305981127,122477500
2022-01-13,874.0208740234375,912.3551228841146,874.0208740234375,893.187998453776,137848400
2022-01-14,870.1874389648438,893.1879880123727,862.5205892823341,881.6877134886082,173258000
2022-01-17,866.35400390625,889.3545526825221,847.1868799260232,881.6877030904313,119048500
2022-01-18,851.0203857421875,885.5212121911951,835.6866850981842,877.8543618691934,180286700
2022-01-19,854.853759765625,866.3540345606783,843.3534849705718,851.0203348339406,152019800
2022-01-20,885.5210571289062,904.6881795775838,854.853661211022,854.853661211022,213577600
2022-01-21,885.5210571289062,885.5210571289061,866.3539346802286,885.5210571289061,98844900
2022-01-24,870.1874389648438,900.8548376948823,862.5205892823341,881.6877134886082,94316300
2022-01-25,847.1869506835938,870.1875013808859,828.019825102517,866.3540762646705,158258600
2022-01-26,847.1869506835938,858.6872260322399,835.6866753349477,851.0203757998091,97679400
2022-01-27,885.5210571289062,885.5210571289061,839.51996325208,843.3533877418154,142280600
2022-01-28,874.0208740234375,889.3545735677084,858.6871744791666,889.3545735677084,104574100
2022-01-31,858.6871948242188,885.5211696624756,847.1869198935373,881.6877446855818,76748000
2022-02-02,847.1869506835938,877.8543516133167,835.6866753349477,866.3540762646705,100091000
2022-02-03,851.0203857421875,858.6872360641892,831.8532599371833,847.1869605811867,111391600
2022-02-04,835.6865844726562,858.6871326691514,831.8531597732403,851.0202832703196,96179700
2022-02-07,843.353515625,862.5206409801136,835.6866654829546,843.353515625,113939600
2022-02-08,843.353515625,851.0203657670455,835.6866654829546,843.353515625,111772600
2022-02-09,847.1869506835938,870.1875013808859,835.6866753349477,851.0203757998091,199270200
2022-02-10,828.019775390625,854.853749593099,824.1863505045573,843.3534749348959,114009500
2022-02-11,831.8531494140625,843.3534233690957,808.8526015039963,828.0197247623848,102593600
2022-02-14,854.853759765625,870.1874594923627,831.8532101755185,831.8532101755185,127682400
2022-02-15,877.854248046875,881.6876727108352,847.1868507351937,862.5205493910344,137023900
2022-02-16,858.6871948242188,881.6877446855818,858.6871948242188,881.6877446855818,70237000
2022-02-17,851.0203857421875,862.52066122519,835.6866850981842,854.8538109031883,140157700
2022-02-18,858.6871948242188,874.0208947317941,839.5200699397496,843.3534949166434,84280000
2022-02-21,851.0203857421875,866.3540863861908,843.3535354201858,866.3540863861908,86719000
2022-02-22,854.853759765625,866.3540345606783,835.686635107203,854.853759765625,91334200
2022-02-23,889.3545532226562,900.8548276177768,858.687154835668,870.1874292307887,140574200
2022-02-24,950.689453125,950.689453125,889.3546496975807,900.8549253402218,286836000
2022-02-25,939.1891479492188,992.8570992606027,939.1891479492188,966.0231236049108,218034600
2022-03-01,989.023681640625,1042.6916333575582,958.3562806595204,981.3568313953489,357287400
2022-03-02,1000.52392578125,1050.3584508201627,977.5233757632901,1031.1913258051964,208447200
2022-03-04,1165.3612060546875,1169.1946310746043,1027.357905337685,1042.691605417352,408953900
