Price,Close,High,Low,Open,Volume
Ticker,PGAS.JK,PGAS.JK,PGAS.JK,PGAS.JK,PGAS.JK
Date,,,,,
2022-01-03,961.221923828125,968.0877947126115,937.1913757324219,944.0572466169084,46897300
2022-01-04,961.221923828125,974.9536655970982,950.923117501395,961.221923828125,56887000
2022-01-05,937.1914672851562,961.2220177283654,933.7585315075548,961.2220177283654,62190300
2022-01-06,926.8926391601562,944.0573176631221,909.7279606571905,933.7585105613426,81074300
2022-01-07,930.3256225585938,937.1914943117937,923.4597508053938,926.8926866819937,43067900
2022-01-10,899.4291381835938,940.6243658866591,899.4291381835938,940.6243658866591,98760100
2022-01-11,889.13037109375,916.59385745958,882.2644995022924,899.4291784809362,123632000
2022-01-12,892.5632934570312,906.2950364332934,885.6974219689004,902.8621006892279,79062300
2022-01-13,920.0267944335938,923.459730233719,895.9962438327162,902.8621154329669,67636800
2022-01-14,920.0267944335938,920.0267944335938,902.8621154329669,920.0267944335938,45690100
2022-01-17,892.5632934570312,923.4597151536209,882.2644862248349,920.0267794095554,57615000
2022-01-18,878.83154296875,902.8620929718019,868.532735824585,892.5632858276368,68422400
2022-01-19,875.3985595703125,889.1303016812194,865.0997529871324,871.9656240425859,32021600
2022-01-20,895.9962158203125,909.727958591505,878.8315373563217,878.8315373563217,88636700
2022-01-21,920.0267944335938,920.0267944335938,889.1303722324656,892.5633080325908,54496400
2022-01-24,895.9962158203125,930.3255727482938,895.9962158203124,920.0267656698993,46785400
2022-01-25,889.13037109375,895.9962426852074,878.8315637065637,889.13037109375,39100900
2022-01-26,930.3256225585938,930.3256225585938,885.697456162794,889.130392039394,81418100
2022-01-27,913.1609497070312,937.1915010151109,906.2950779047227,923.4597574104939,48137700
2022-01-28,940.6244506835938,950.9232585377938,909.728027120994,913.160963072394,56982200
2022-01-31,947.490234375,961.221976902174,930.3255562160326,944.0572987432065,75014500
2022-02-02,933.7584838867188,950.9231618993423,926.8926126816694,947.4902262968176,39054300
2022-02-03,947.490234375,950.9231700067935,916.5938136888587,937.1914274796196,71079200
2022-02-04,940.6244506835938,944.0573866349938,933.7585787807939,940.6244506835939,26650400
2022-02-07,950.923095703125,968.0877725208709,940.6242896124775,940.6242896124775,84871800
2022-02-08,968.0877685546875,978.3865746031416,950.923091807264,950.923091807264,103269300
2022-02-09,968.0877685546875,974.953639253657,957.7889625062334,971.5207039041723,61034300
2022-02-10,947.490234375,981.8195906929349,944.0572987432065,968.0878481657609,54837800
2022-02-11,944.0573120117188,954.3561190518466,940.6243763316761,947.4902476917614,26516600
2022-02-14,964.6549072265625,968.0878428394684,937.1914223233151,944.0572935491269,81282700
2022-02-15,974.9537353515625,978.3866710394201,964.6549282879897,964.6549282879897,55750700
2022-02-16,995.5513305664062,1002.4172018116918,974.9537168305496,974.9537168305496,85700300
2022-02-17,988.6854858398438,1005.8501644134523,974.9537429809571,995.5513572692872,66637300
2022-02-18,1002.4171752929688,1016.1489174202696,978.386626570192,981.8195621020172,79218200
2022-02-21,995.5513305664062,1005.8501374343347,985.252523698478,1002.4172018116918,42220800
2022-02-22,964.6549072265625,995.5513277427158,961.2219716136566,992.1183921298098,89437000
2022-02-23,964.6549072265625,971.5207784523743,954.3561003878448,968.0878428394684,60537800
2022-02-24,988.6854858398438,988.6854858398439,940.6243858337403,961.2220001220704,218002600
2022-02-25,988.6854858398438,1005.8501644134523,978.3866786956788,995.5513572692872,103152700
2022-03-01,1012.7160034179688,1016.1489390227755,995.5513253939355,1002.4171966035487,111751100
2022-03-02,1012.7160034179688,1033.3136170468088,1005.8501322083555,1026.4477458371955,120576200
2022-03-04,1074.5089111328125,1081.374782769444,1012.71606640313,1012.71606640313,272548500
2022-03-07,1095.1064453125,1112.2711231387148,1053.9112185295846,1091.673509747257,301972900
2022-03-08,1047.04541015625,1108.8382540343239,1040.179538614242,1098.5394467213116,189252200
2022-03-09,1060.777099609375,1071.075906401699,1036.7465504272855,1050.478292817051,103142600
2022-03-10,988.6854858398438,1057.3442001342773,988.6854858398439,1057.3442001342773,184128600
2022-03-11,964.6549072265625,988.6854565169039,954.3561003878448,974.9537140652802,156517100
2022-03-14,981.819580078125,985.2525156728037,968.08783769941,968.08783769941,81573400
2022-03-15,950.923095703125,978.3865786115185,944.0572249760266,974.9536432479694,121093700
2022-03-16,957.7890625,968.0878696236559,950.9231910842294,954.3561267921147,98918900
2022-03-17,954.3560791015625,968.0878212469088,950.923143565226,968.0878212469088,55428800
2022-03-18,947.490234375,964.6549125339674,947.490234375,961.221976902174,91749900
2022-03-21,937.1914672851562,954.3561461731628,930.3255957299535,954.3561461731628,63427900
2022-03-22,947.490234375,957.7890412703805,937.1914274796196,937.1914274796196,64349500
2022-03-23,978.3865966796875,981.8195321066338,954.3560486910636,954.3560486910636,115091300
2022-03-24,981.819580078125,988.6854512674826,971.5207732940887,985.2525156728037,63589700
