Price,Close,High,Low,Open,Volume
Ticker,GJTL.JK,GJTL.JK,GJTL.JK,GJTL.JK,GJTL.JK
Date,,,,,
2022-01-03,613.081298828125,613.081298828125,603.9308316814365,608.5060652547808,3037200
2022-01-04,617.656494140625,622.2317274305556,608.5060275607639,613.0812608506944,1953900
2022-01-05,622.2318115234375,626.807045431698,617.656577615177,617.656577615177,1851700
2022-01-06,608.5060424804688,626.8069760889039,594.7803422741424,622.2317426867951,4097500
2022-01-07,617.656494140625,626.8069607204861,603.9307942708333,622.2317274305556,2292800
2022-01-10,608.5060424804688,622.2317426867951,608.5060424804688,617.6565092846863,2176800
2022-01-11,599.3556518554688,613.0813538063574,599.3556518554688,608.5061198227278,2725100
2022-01-12,594.7803955078125,608.5060969426081,594.7803955078125,608.5060969426081,2253000
2022-01-13,599.3556518554688,603.9308858390983,590.2051838882097,599.3556518554688,852400
2022-01-14,603.9308471679688,617.6565482399681,599.3556134773023,603.9308471679688,935400
2022-01-17,599.3556518554688,608.5061198227278,594.7804178718392,603.9308858390983,1346300
2022-01-18,581.0546875,603.9308562992126,571.9042199803149,603.9308562992126,3324700
2022-01-19,590.2051391601562,590.2051391601562,576.4794382494549,585.6299055232558,1239700
2022-01-20,585.6298828125,594.7803497314453,585.6298828125,590.2051162719727,1183400
2022-01-21,585.6298828125,594.7803497314453,576.4794158935547,590.2051162719727,899300
2022-01-24,581.0546875,594.7803887795276,576.4794537401575,594.7803887795276,2067400
2022-01-25,571.9042358398438,594.7804052734375,571.9042358398438,594.7804052734375,2646300
2022-01-26,562.7537231445312,571.9041901875318,558.178489623031,571.9041901875318,3396800
2022-01-27,567.3289794921875,590.2051480200982,558.1785120810232,585.6299143145161,1198500
2022-01-28,567.3289794921875,571.9042131977696,567.3289794921875,567.3289794921875,1257300
2022-01-31,567.3289794921875,576.4794469033518,558.1785120810232,567.3289794921875,2158400
2022-02-02,567.3289794921875,576.4794469033518,562.7537457866054,567.3289794921875,1171700
2022-02-03,571.9042358398438,581.0547036132812,567.3290019531249,571.9042358398438,1928000
2022-02-04,581.0546875,590.2051550196851,567.3289862204724,571.9042199803149,2664600
2022-02-07,585.6298828125,590.2051162719727,576.4794158935547,581.0546493530273,1886800
2022-02-08,567.3289794921875,590.2051480200982,567.3289794921875,585.6299143145161,5036500
2022-02-09,581.0546875,581.0546875,562.7537524606299,567.3289862204724,1942100
2022-02-10,581.0546875,590.2051550196851,576.4794537401575,581.0546875,2105200
