Price,Close,High,Low,Open,Volume
Ticker,SMDR.JK,SMDR.JK,SMDR.JK,SMDR.JK,SMDR.JK
Date,,,,,
2022-01-03,172.62017822265625,172.62017822265625,159.59224024358784,162.03497861466317,49005500
2022-01-04,176.69140625,179.94839069700458,172.62017569124424,173.4344218029954,52483000
2022-01-05,170.17742919921875,180.7626281446247,169.36318312649522,176.69139778100703,38935000
2022-01-06,170.17742919921875,170.99167527194228,164.477706690154,169.36318312649522,22577500
2022-01-07,171.8059539794922,172.62020020688314,167.7347228425374,170.99170775210123,14662500
2022-01-10,165.29196166992188,171.80593060272668,164.47771555332127,171.80593060272668,31427500
2022-01-11,163.66346740722656,168.54894404624824,162.03497519421933,166.92045183324103,34293000
2022-01-12,164.4777374267578,166.1062298765277,162.84924497698793,165.29198365164277,14439500
2022-01-13,165.29196166992188,165.29196166992188,162.03497720351947,164.47771555332127,12643000
2022-01-14,166.106201171875,166.106201171875,162.84921683517157,166.106201171875,13836500
2022-01-17,168.54896545410156,175.8771813434103,165.29198061440877,166.10622682433197,45048500
2022-01-18,162.84922790527344,169.36319702148438,158.7779972076416,168.548950881958,38029500
2022-01-19,161.22073364257812,162.84922590159408,161.22073364257812,162.84922590159408,20989500
2022-01-20,156.3352508544922,162.03497354189554,154.70675865809122,161.22072744369507,53574000
2022-01-21,161.22073364257812,164.47771816061,149.82128782946654,156.3352568655303,58747000
2022-01-24,157.9637451171875,162.03497566144492,157.9637451171875,160.40648344374193,19743500
2022-01-25,153.07826232910156,157.9637387864133,150.63552410044568,156.33524663397606,32266000
2022-01-26,154.70675659179688,158.7779870284231,144.9358035438939,150.63552615517065,38514000
2022-01-27,147.3785400390625,156.3352468922652,145.75004788393474,154.70675473713743,44197000
2022-01-28,151.4497833251953,153.07827561901462,147.37855259064705,148.1927987375567,27857000
2022-01-31,151.4497833251953,155.52101405974358,150.63553717828566,153.07827561901462,18354000
2022-02-02,153.07826232910156,156.33524663397606,151.44977017666432,153.07826232910156,20918000
2022-02-03,157.14952087402344,158.77801331831384,151.44979731900705,153.07828976329745,32045500
2022-02-04,169.36318969726562,172.62017411452075,153.89251371530386,158.77799034118652,111384500
2022-02-07,174.24867248535156,178.31990315089715,169.36319568669683,169.36319568669683,82338500
2022-02-08,175.0629119873047,177.50565029410427,171.80592757823854,175.8771580895712,39724500
2022-02-09,185.64813232421875,186.4623785186232,175.06293179696067,182.39114754660088,76857000
2022-02-10,195.41908264160156,206.00428295135498,185.64812850952148,186.46237468719482,167266000
2022-02-11,201.9330596923828,202.74730590081984,185.64813552364225,196.23333623332363,79100000
2022-02-14,205.19003295898438,213.3324945843409,198.67606365869915,202.74729447137742,123190000
2022-02-15,196.2333221435547,211.70399899304655,196.2333221435547,206.818522093207,83032000
2022-02-16,201.9330596923828,204.3757983176939,191.34785898270144,196.23333623332363,55508000
2022-02-17,200.30453491210938,209.2612417577728,197.0475506045954,203.56151921962334,37727000
2022-02-18,197.86181640625,204.3757856706533,197.0475702481996,201.93304719650206,24952000
2022-02-21,192.162109375,199.4903254104873,192.162109375,197.86183295815678,42603500
2022-02-22,183.20538330078125,192.16209092881942,179.13415256076388,192.16209092881942,53323500
2022-02-23,190.53359985351562,190.53359985351562,179.1341537084335,179.1341537084335,39286000
2022-02-24,182.39114379882812,193.79059028625488,178.31991291046143,190.53360557556152,75096500
2022-02-25,222.2891845703125,227.1746611542754,184.83386409326351,184.83386409326351,277670000
2022-03-01,217.40371704101562,232.87439353457103,213.33248638481683,222.28919382845416,144396000
2022-03-02,215.77525329589844,220.66073072901312,210.88977586278375,217.40374577360333,59996500
2022-03-04,206.81849670410156,223.91766375444067,206.0042506540854,216.58944930429536,100773000
2022-03-07,207.63275146484375,214.96096622242646,201.1187827914369,206.00425929649205,73424500
2022-03-08,197.0475616455078,211.70399185054558,197.0475616455078,209.2612534830393,53459500
2022-03-09,204.3757781982422,207.63276271136158,197.04756304372353,199.49030142856307,34220000
2022-03-10,214.146728515625,216.58946686371198,202.74728289121913,206.81851347136407,77326000
2022-03-11,215.77525329589844,218.2179920124558,210.88977586278375,213.3325145793411,52843500
2022-03-14,207.63275146484375,219.84644272748162,206.8185053806679,215.77521230660233,44697000
2022-03-15,209.26126098632812,211.70399944142144,204.37578407614149,207.63276868293258,33419000
2022-03-16,211.70399475097656,217.40371768657977,207.63276408268854,209.26125635000375,30509500
2022-03-17,213.33248901367188,214.960981296219,210.8897505898512,212.5182428723983,16096000
2022-03-18,225.54617309570312,230.43164976925624,212.5182352995614,214.14672752407913,146838000
2022-03-21,220.66070556640625,234.5028900484317,218.21796712840174,227.98892088041973,79936000
2022-03-22,220.66070556640625,225.54618244241524,216.58947483639875,221.47495171240774,38527000
2022-03-23,232.0601348876953,238.5741035862973,220.66068966514186,220.66068966514186,128196500
2022-03-24,226.3604278564453,234.50288929013038,224.7319355697083,232.87439700339337,41590500
2022-03-25,223.10345458984375,229.61742406691945,223.10345458984372,226.3604393283816,35005000
2022-03-28,227.98890686035156,227.98890686035156,220.6606919969831,223.1034302847726,37277500
2022-03-29,232.87440490722656,234.50289724923513,226.36043553919225,227.98892788120082,40620500
2022-03-30,243.4596405029297,249.15936452808188,234.50293132054765,236.13142389916257,124040000
2022-03-31,257.3017578125,259.7444960195807,242.64532857001583,252.4162813983386,173912000
2022-04-01,258.11602783203125,263.815750844095,249.97356638622585,258.11602783203125,88264000
2022-04-04,281.72918701171875,281.72918701171875,258.1160470598695,258.1160470598695,101259000
2022-04-05,276.0294494628906,293.12861889864496,271.9582186448539,282.54341877174943,86190500
2022-04-06,284.1719055175781,290.68587469849683,273.58670559858524,276.02944404142977,49768500
2022-04-07,277.657958984375,284.9861749106488,275.2152203422837,284.9861749106488,37146000
2022-04-08,284.1719055175781,289.0573824032671,269.51547486051106,278.47218248427424,49515500
2022-04-11,313.4847717285156,315.92751020951704,280.10067915482955,284.17190995649855,86156500
2022-04-12,306.1565246582031,323.2556922587942,301.27104820089136,313.48473934417075,59261000
2022-04-13,308.59930419921875,317.5560122366631,302.8995809026633,306.1565656435521,40905000
2022-04-14,310.227783203125,316.74175240424046,306.97079860256724,309.4135370529856,27104500
2022-04-18,303.7138366699219,313.48479120085767,303.7138366699219,310.2278063572124,31475500
2022-04-19,295.57135009765625,305.3423038198928,291.50011938005764,304.52805767637307,53063000
2022-04-20,284.1719055175781,295.57135158418583,275.21519789381495,295.57135158418583,94358500
2022-04-21,291.5001220703125,299.64258358065644,280.9149221068654,284.171906711003,44678500
2022-04-22,304.528076171875,314.2990304875501,289.05739850538936,292.3143832772811,122525000
2022-04-25,303.7138366699219,312.6705449899464,293.942882138986,306.1565753026558,73108000
2022-04-26,298.01409912109375,304.5280685007898,293.12862208632174,304.5280685007898,39163000
2022-04-27,306.1565246582031,306.1565246582031,296.38557174357965,299.64255604845414,24931000
2022-04-28,325.6984558105469,330.58393264770507,303.71381004333495,306.15654846191404,109077000
2022-05-09,407.1230773925781,407.1230773925781,332.21243115234375,337.0979080810547,232594000
2022-05-10,459.23480224609375,483.66218534429026,384.3241607449579,415.2655126693401,292073000
2022-05-11,433.1789855957031,491.80471296955767,428.2935083145486,460.8633568555789,186111500
2022-05-12,434.80743408203125,459.234818019224,410.3800501448385,429.9219572945927,82577500
2022-05-13,442.9498291015625,452.720781214097,418.5224488202264,434.8073690077838,92438000
