Price,Close,High,Low,Open,Volume
Ticker,PTBA.JK,PTBA.JK,PTBA.JK,PTBA.JK,PTBA.JK
Date,,,,,
2022-01-03,1227.6513671875,1232.2493123829588,1195.4657508192884,1223.0534219920412,40712700
2022-01-04,1241.4451904296875,1250.6410807291668,1213.85751953125,1227.6513549804688,27350500
2022-01-05,1255.2391357421875,1273.6309179508642,1246.043244637849,1259.8370812943567,34201700
2022-01-06,1241.4451904296875,1255.2390258789062,1223.0534098307292,1246.0431355794271,23256700
2022-01-07,1282.8267822265625,1282.8267822265625,1241.4452731224799,1255.2391094905074,69207200
2022-01-10,1278.22900390625,1282.8269499634669,1259.8372196773832,1282.8269499634669,14976200
2022-01-11,1301.218505859375,1324.2082321113076,1282.826724857829,1310.414396360148,78645300
2022-01-12,1269.0330810546875,1310.4145945673404,1269.0330810546875,1301.2187026756396,19484700
2022-01-13,1292.022705078125,1301.218596217471,1273.6309227994327,1273.6309227994327,24127600
2022-01-14,1301.218505859375,1305.8164511097616,1282.826724857829,1301.218505859375,28433000
2022-01-17,1292.022705078125,1315.0124329264902,1278.2288683691058,1310.414487356817,17583800
2022-01-18,1296.6207275390625,1301.2186733813996,1255.2392149580287,1301.2186733813996,22623300
2022-01-19,1292.022705078125,1301.218596217471,1278.2288683691058,1296.620650647798,12803500
2022-01-20,1296.6207275390625,1310.414565066074,1287.4248358543882,1301.2186733813996,18520300
2022-01-21,1301.218505859375,1301.218505859375,1282.826724857829,1287.4246701082157,10488600
2022-01-24,1319.6102294921875,1328.8061195931782,1296.6205042397103,1301.2184492902059,41539700
2022-01-25,1292.022705078125,1324.2083240658362,1282.826813938779,1319.6103784961633,22515400
2022-01-26,1319.6102294921875,1319.6102294921875,1292.022559189215,1292.022559189215,20867000
2022-01-27,1333.4041748046875,1342.6000656654094,1305.8165022225214,1315.0123930832435,47926500
2022-01-28,1324.2083740234375,1338.0022112528484,1315.0124825371636,1328.8063197665745,22974900
2022-01-31,1310.4144287109375,1328.8062101665296,1301.2185379831415,1328.8062101665296,14587800
2022-02-02,1292.022705078125,1315.0124329264902,1287.4247595084519,1310.414487356817,16747000
2022-02-03,1296.6207275390625,1301.2186733813996,1264.4351066427027,1292.0227816967254,17408000
2022-02-04,1282.8267822265625,1296.62061859459,1282.8267822265625,1296.62061859459,10788200
2022-02-07,1296.6207275390625,1310.414565066074,1282.8268900120513,1287.4248358543882,15870300
2022-02-08,1305.8165283203125,1315.0124193648219,1292.0226917535488,1310.414473842567,12237700
2022-02-09,1319.6102294921875,1333.4040646436738,1296.6205042397103,1305.8163943407012,26572100
2022-02-10,1305.8165283203125,1328.8062559315856,1305.8165283203125,1315.0124193648219,9756900
2022-02-11,1324.2083740234375,1328.8063197665745,1296.620699564616,1301.218645307753,22618000
2022-02-14,1338.0020751953125,1356.3938562976534,1310.4144035418008,1315.012348817386,44303800
2022-02-15,1338.0020751953125,1342.6000204708978,1328.806184644142,1338.0020751953125,34432700
