Price,Close,High,Low,Open,Volume
Ticker,BDKR.JK,BDKR.JK,BDKR.JK,BDKR.JK,BDKR.JK
Date,,,,,
2023-03-03,226.36126708984375,261.7917262865149,200.7726021144701,216.5194728685462,383268200
2023-03-06,242.10812377929688,249.98155869894882,216.5194602904281,230.29797139981898,145237800
2023-03-07,236.2030487060547,248.01320114135743,232.26633122762044,244.07648366292318,42480100
2023-03-08,226.36126708984375,236.20306131114128,220.4561905570652,236.20306131114128,33812400
2023-03-09,253.91827392578125,253.91827392578125,222.42453452413395,226.36125194933987,108799700
2023-03-10,248.01319885253906,269.66514478410994,244.07648141043526,253.91827501569475,111030000
2023-03-13,253.91827392578125,261.79170877619305,240.13976293756056,249.98155650057532,25380200
2023-03-14,242.10812377929688,259.8233523485137,238.17140631947092,255.88663488868775,20337800
2023-03-15,259.8233642578125,267.69679953835225,242.108134876598,246.04485251686788,57492800
2023-03-16,257.8550109863281,263.7600875738013,249.98157553636392,261.7917287113102,23392100
2023-03-17,263.76007080078125,275.5702232246968,253.91827711418492,259.8233533261427,31968700
2023-03-20,259.8233642578125,265.7284407182173,253.91828779740766,265.7284407182173,12354500
2023-03-21,248.01319885253906,263.76006862095426,248.01319885253906,261.79170989990234,16796400
2023-03-24,249.98155212402344,259.82334551473303,248.01319344588154,248.01319344588154,11462600
2023-03-27,253.91827392578125,257.8549913509872,248.0131977879724,251.9499152131783,8921400
2023-03-28,249.98155212402344,255.88662815844918,248.01319344588154,255.88662815844918,5775700
2023-03-29,249.98155212402344,253.9182694803073,246.04483476773962,249.98155212402344,9774500
2023-03-30,248.01319885253906,253.91827501569475,240.13976396833147,249.98155757359098,12608700
2023-03-31,251.94992065429688,259.82335567474365,246.0448443889618,248.0132031440735,10671300
2023-04-03,253.91827392578125,257.8549913509872,246.04483907536942,251.9499152131783,12300300
2023-04-04,253.91827392578125,263.76006748879604,251.9499152131783,255.88663263838419,12906700
2023-04-05,251.94992065429688,257.85499691963196,249.98156189918518,255.88663816452026,3870900
2023-04-06,251.94992065429688,257.85499691963196,249.98156189918518,255.88663816452026,4666000
2023-04-10,251.94992065429688,253.91827940940857,248.0132031440735,253.91827940940857,3928900
2023-04-11,251.94992065429688,251.94992065429688,246.0448443889618,251.94992065429688,5316900
2023-04-12,251.94992065429688,261.79171442985535,238.17140936851501,251.94992065429688,15913000
2023-04-13,251.94992065429688,253.91827940940857,248.0132031440735,251.94992065429688,2105400
2023-04-14,253.91827392578125,253.91827392578125,248.0131977879724,251.9499152131783,6295500
2023-04-17,251.94992065429688,255.88663816452026,246.0448443889618,251.94992065429688,8054300
2023-04-18,251.94992065429688,253.91827940940857,248.0132031440735,251.94992065429688,3046700
2023-04-26,249.98155212402344,255.88662815844918,248.01319344588154,251.94991080216536,4976700
